0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5.7,5.7,5.4,5.6,5.6,5.4,5.5,5.8,5.4,5.4,5.6,5.7,5.7,5.6,5.3,5.3,5.6,5.5,5.4,5.5,5.6,5.6,5.6,5.4
5.5,5.3,5.4,5.3,5.6,5.7,5.5,5.7,5.7,5.6,5.5,5.8,5.5,5.7,5.4,5.8,5.5,5.4,5.6,5.5,5.6,5.7,5.5,5.6
6.0,5.6,5.8,5.5,5.6,5.6,5.7,5.6,5.7,5.6,5.6,5.6,5.7,5.7,5.8,5.9,5.7,5.6,5.7,6.0,5.7,5.7,5.8,6.0
5.8,5.6,5.7,5.8,5.7,5.7,5.8,5.6,5.7,5.7,5.4,5.8,5.5,5.4,5.7,5.7,5.6,5.5,5.8,5.6,5.6,5.4,5.5,5.6
5.8,5.7,5.7,5.6,5.8,5.9,5.5,5.7,5.8,5.4,5.5,5.6,5.7,5.8,5.7,5.4,5.4,5.7,5.6,5.7,5.8,5.8,5.6,5.6
5.6,5.5,5.8,5.8,5.7,5.7,5.6,5.6,5.7,5.7,5.7,5.7,6.0,5.6,5.7,5.9,5.9,5.6,5.7,5.7,5.6,5.5,5.7,5.8
5.5,5.6,6.0,5.7,5.5,5.7,5.6,6.0,5.6,5.8,5.8,5.6,5.6,5.8,5.9,5.7,5.5,5.9,5.8,5.8,5.8,5.6,5.8,5.9
5.6,5.8,5.8,5.9,5.9,5.6,5.8,5.7,5.8,5.6,5.6,5.6,5.8,5.9,5.5,5.8,5.7,5.9,5.7,5.6,5.4,5.6,5.8,5.7
5.6,5.8,5.8,5.6,5.6,5.7,5.6,5.6,5.8,5.6,5.8,5.8,5.6,5.5,5.6,5.9,5.7,5.8,5.7,5.7,5.7,5.6,5.7,5.5
5.6,5.6,5.7,5.9,5.5,5.7,5.6,5.9,5.7,5.8,5.7,5.7,5.5,5.5,5.6,5.7,5.6,5.7,5.6,5.7,5.7,6.0,5.7,5.9
5.6,5.8,5.6,5.9,6.0,5.6,5.6,5.7,5.8,5.5,5.6,5.7,5.7,5.8,5.7,5.6,5.6,5.8,5.9,5.5,5.9,5.8,5.8,5.9
5.8,5.9,5.6,5.8,5.6,5.5,5.8,5.7,6.0,5.7,5.6,5.7,5.6,5.7,5.7,5.8,5.8,5.6,5.6,5.8,5.7,5.8,5.8,5.8
5.8,5.7,5.6,5.6,6.0,5.8,5.7,5.7,5.9,5.7,5.7,5.9,6.0,5.7,5.8,5.7,5.7,5.7,5.8,5.8,5.6,5.8,5.8,5.8
5.6,5.7,5.7,5.6,5.7,5.7,5.6,5.6,5.9,5.8,6.0,5.7,5.7,5.6,5.7,5.6,5.6,5.9,6.0,5.9,5.7,5.7,5.7,5.6
5.9,6.0,6.0,5.8,5.7,5.8,6.0,5.8,6.1,6.0,6.0,5.9,5.8,5.8,5.9,5.9,6.0,5.8,5.9,5.8,6.0,5.9,5.7,6.1
5.7,5.9,6.1,6.0,5.7,5.8,6.0,5.8,5.9,5.8,5.8,5.8,5.8,5.8,5.7,5.7,5.8,5.7,6.0,6.0,5.7,5.9,5.8,5.6
5.6,6.1,5.8,5.6,5.7,5.7,5.9,5.7,5.9,5.8,5.7,5.9,5.7,5.9,5.8,6.0,5.9,5.8,6.0,6.0,5.8,5.8,5.9,5.7
6.0,5.9,6.0,5.9,5.9,5.8,6.0,5.8,5.7,5.5,5.8,6.0,5.7,5.8,5.8,5.7,6.2,6.0,6.1,5.9,5.8,5.7,5.9,5.8
5.6,5.8,5.8,5.9,5.7,6.0,5.8,5.8,6.0,6.0,5.9,5.7,5.9,5.8,5.7,5.7,5.7,5.8,5.8,5.9,5.7,5.6,5.7,5.6
5.7,5.8,5.6,5.8,5.9,5.7,5.6,5.9,5.9,5.8,6.0,6.2,6.0,5.9,5.7,5.8,5.9,5.7,5.9,6.0,5.8,5.8,5.9,5.8
5.9,5.9,5.8,5.8,6.1,5.9,5.9,6.2,5.9,5.8,6.1,5.8,5.8,5.8,6.1,5.9,5.6,6.1,5.6,5.8,5.8,5.8,6.0,5.8
5.9,6.0,5.8,5.9,5.9,6.2,5.8,5.8,5.9,5.7,5.9,5.9,5.6,5.9,5.8,6.0,6.1,5.8,6.0,5.9,5.8,5.8,6.0,5.9
5.9,5.8,5.8,5.9,6.2,6.0,5.7,6.0,5.9,6.1,6.0,5.9,5.9,5.8,6.1,6.0,5.7,5.9,6.1,6.0,6.1,6.0,6.0,6.2
5.9,6.1,6.0,6.2,6.0,5.9,6.1,6.2,6.0,6.0,6.3,6.1,5.9,6.1,6.1,5.9,6.1,6.1,6.1,6.1,5.9,6.2,6.0,6.1
6.2,6.0,6.3,6.1,6.3,6.3,6.3,6.3,6.4,6.3,6.0,6.4,6.3,6.0,6.1,6.4,6.1,6.2,6.3,6.0,6.2,6.0,6.0,6.2
6.1,6.0,6.0,6.1,6.1,5.9,6.2,6.1,6.0,6.3,6.2,6.1,6.1,6.2,6.1,6.1,6.2,6.2,6.2,6.4,6.0,6.0,6.3,5.9
6.2,6.5,6.4,6.4,6.2,6.5,6.4,6.5,6.5,6.4,6.2,6.2,6.1,6.3,6.5,6.1,6.3,6.0,6.0,6.1,6.1,6.2,6.1,6.3
6.3,6.3,6.3,6.3,6.3,6.4,6.1,6.0,6.2,6.2,6.5,6.4,6.2,6.5,6.2,6.5,6.3,6.2,6.3,6.1,6.3,6.3,6.2,6.2
6.3,6.2,6.3,6.3,6.4,6.3,6.3,6.6,6.1,6.5,6.0,6.6,6.1,6.3,6.4,6.5,6.4,6.3,6.2,6.3,6.5,6.3,6.3,6.5
6.3,6.6,6.1,6.0,6.2,6.5,6.3,6.5,6.3,6.3,6.4,6.1,6.2,6.3,6.3,6.3,6.2,6.4,6.4,6.5,6.3,6.4,6.4,6.1
6.3,6.2,6.2,6.6,6.3,6.3,6.3,6.2,6.2,6.2,6.5,6.6,6.3,6.6,6.4,6.3,6.3,6.4,6.3,6.6,6.2,6.2,6.3,6.7
6.7,6.4,6.4,6.6,6.5,6.2,6.4,6.6,6.4,6.6,6.4,6.3,6.7,6.3,6.5,6.6,6.7,6.3,6.4,6.2,6.4,6.3,6.6,6.4
6.3,6.6,6.4,6.7,6.3,6.5,6.6,6.5,6.5,6.3,6.2,6.5,6.3,6.4,6.6,6.6,6.6,6.8,6.3,6.5,6.4,6.6,6.4,6.6
6.3,6.4,6.3,6.4,6.6,6.6,6.5,6.3,6.3,6.5,6.5,6.4,6.6,6.8,6.6,6.6,6.4,6.6,6.4,6.5,6.6,6.5,6.4,6.6
7.0,6.9,6.9,6.9,6.7,6.7,6.8,6.7,6.7,6.4,6.4,6.8,6.7,6.6,6.6,6.9,6.7,6.7,6.8,6.8,6.9,6.7,6.5,6.7
6.5,6.5,6.3,6.6,6.6,6.6,6.5,6.8,6.8,6.5,6.7,6.5,6.8,6.7,6.5,6.6,6.5,6.5,6.4,6.5,6.7,6.7,6.5,6.7
6.4,6.9,6.8,6.5,6.7,6.5,6.9,6.6,7.0,6.4,6.5,6.9,6.9,6.7,6.9,6.9,6.9,6.5,6.8,6.4,6.6,6.6,6.8,6.6
6.5,6.5,6.9,6.9,6.5,6.7,6.5,6.7,6.9,6.5,6.6,6.5,6.7,6.8,6.9,6.8,6.7,6.8,6.4,6.6,6.8,6.5,6.4,6.6
6.7,6.5,6.6,6.6,6.5,6.7,6.4,6.8,6.7,6.7,6.9,6.7,6.7,6.9,6.8,6.9,6.7,6.7,6.8,6.7,6.8,6.4,6.7,6.5
24.6,23.6,24.1,22.6,23.8,22.6,22.6,23.4,22.6,23.5,22.3,23.0,22.7,23.2,23.3,23.4,22.4,23.0,23.2,22.5,22.6,22.6,22.8,22.2
23.1,24.7,23.3,24.0,23.1,24.0,25.7,25.6,23.6,23.1,24.5,23.9,23.6,23.6,24.8,25.6,22.9,24.9,23.8,23.5,24.5,25.0,25.1,22.7
25.0,24.3,25.6,23.7,23.5,25.2,23.5,25.0,25.2,26.2,24.7,25.0,24.3,25.2,24.5,23.7,24.2,26.1,23.8,25.0,24.0,25.2,25.8,26.1
25.0,23.4,24.3,26.4,24.0,23.4,24.2,24.4,24.0,24.9,25.1,25.4,24.6,23.6,25.2,23.3,24.9,23.8,25.3,25.9,24.2,24.6,26.1,25.7
25.8,24.0,25.8,25.5,24.1,25.3,25.1,26.2,23.9,23.7,23.8,26.2,25.5,24.7,23.8,24.5,25.2,26.0,24.0,24.3,24.3,23.9,24.9,24.3
25.6,23.9,24.4,25.7,25.7,24.1,24.1,26.2,24.4,25.6,26.6,25.9,25.0,26.1,25.4,24.8,25.3,24.4,25.4,25.3,26.3,23.8,25.4,24.8
26.8,25.1,26.7,25.7,26.2,24.3,25.6,25.2,24.5,24.2,25.6,24.9,24.7,24.9,25.4,26.9,24.2,25.0,25.7,25.1,26.0,24.1,26.5,25.5
26.6,25.6,24.3,26.2,25.7,25.3,26.4,26.1,24.0,26.0,23.9,26.2,26.3,25.7,25.3,26.8,24.6,25.2,26.7,25.9,24.1,24.3,24.8,26.3
26.5,26.6,25.2,24.2,25.9,25.6,25.5,25.9,24.7,26.4,25.8,24.2,25.0,24.5,25.5,25.6,27.0,26.3,24.8,24.8,24.8,24.8,25.8,24.4
26.3,26.3,27.2,24.3,24.5,24.7,24.5,25.2,26.4,25.5,27.2,25.3,27.1,25.7,26.1,26.0,24.4,27.0,26.2,24.3,25.9,24.4,24.7,25.2
26.0,26.1,26.0,24.8,27.1,27.0,25.2,24.7,27.2,25.4,25.2,26.6,26.6,24.3,24.3,27.1,26.0,26.5,27.0,24.5,26.8,24.8,24.7,25.7
25.9,24.6,25.1,26.5,25.0,25.9,26.0,24.7,25.0,25.8,26.7,24.8,27.3,24.4,25.6,26.3,25.2,25.5,25.4,25.1,25.6,25.6,25.9,25.2
26.3,26.8,27.3,26.1,26.2,26.3,27.4,25.5,25.9,25.2,27.3,27.4,27.1,25.6,27.1,25.3,25.7,27.4,25.6,27.4,27.3,25.7,25.1,25.4
25.4,26.2,25.5,27.4,25.8,25.3,25.1,25.8,24.8,26.4,26.2,27.4,26.8,25.9,26.4,26.2,26.9,26.2,26.7,25.9,26.8,25.3,24.6,25.8
27.4,26.8,27.2,26.9,26.0,25.8,26.4,26.6,26.1,26.6,26.7,25.7,25.4,26.9,25.4,24.7,26.0,26.3,25.8,27.3,25.8,25.0,27.1,26.9
25.2,25.8,26.3,27.0,27.1,25.4,25.6,25.5,27.4,27.0,27.6,26.7,25.0,27.5,25.3,25.0,26.9,26.7,26.3,25.7,26.1,25.7,26.5,27.3
27.1,24.9,25.3,27.7,25.0,25.0,26.0,25.7,25.6,25.8,25.9,26.3,25.1,25.1,26.6,26.2,26.5,26.7,25.7,26.2,26.2,27.8,25.9,27.2
25.4,27.6,27.0,27.8,27.7,26.6,26.1,26.6,27.0,25.8,25.8,27.1,27.0,26.9,25.2,27.7,27.4,25.1,26.5,27.5,25.0,25.2,26.0,27.1
28.0,25.2,26.8,25.5,25.4,25.0,26.7,27.0,27.8,26.7,27.4,25.1,25.3,26.0,27.6,25.9,25.3,25.9,25.0,25.3,27.9,25.9,26.0,26.2
26.9,25.8,27.6,25.4,26.9,27.2,27.5,26.8,27.0,25.0,26.9,27.9,26.4,25.9,27.2,26.2,26.1,27.2,25.9,25.7,27.4,27.8,25.4,25.3
26.6,27.2,26.4,27.5,28.0,26.9,25.1,26.6,26.0,25.3,27.2,25.7,27.9,27.5,25.2,28.1,26.2,26.8,25.8,26.6,25.7,27.3,25.7,25.8
27.4,25.6,27.5,27.6,26.0,27.4,25.2,27.3,26.4,27.2,26.8,25.6,26.4,27.3,27.7,25.2,25.8,27.9,25.4,25.4,27.9,26.6,26.0,25.7
26.0,27.4,26.3,25.5,27.1,27.7,28.0,25.3,25.5,25.6,27.8,27.4,26.2,26.9,27.1,27.9,28.1,27.5,26.9,27.8,25.5,25.7,27.3,27.3
27.9,25.3,25.7,27.7,25.9,27.8,25.6,28.0,27.2,26.3,25.2,27.0,26.0,27.3,27.8,26.0,27.8,27.7,27.7,27.6,26.1,25.4,26.3,26.0
28.1,26.6,27.7,25.8,27.3,25.5,25.8,25.7,25.8,25.4,25.4,26.7,26.0,26.1,26.7,26.9,25.6,26.5,26.6,27.0,25.8,25.7,26.1,27.8
3.7,6.2,4.0,6.2,3.6,3.9,7.3,5.1,4.3,3.5,5.5,3.4,4.3,5.7,5.9,3.5,3.4,5.3,4.5,3.7,5.4,4.1,6.4,4.9
5.3,5.2,6.0,3.6,3.1,5.7,3.0,3.4,5.5,4.0,4.6,7.3,4.2,4.5,4.3,5.3,4.2,4.9,3.4,5.2,3.7,6.7,6.2,5.1
