Variable,Value
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.6
curve_10,0.6
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.6
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.3
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.6
curve_10,0.6
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.5
curve_10,0.3
curve_10,0.5
curve_10,0.6
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.3
curve_10,0.6
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.3
curve_10,0.5
curve_10,0.3
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.6
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.3
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.3
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.3
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.3
curve_10,0.4
curve_10,0.4
curve_10,0.6
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.0
curve_10,0.2
curve_10,0.3
curve_10,0.1
curve_10,0.2
curve_10,0.2
curve_10,0.1
curve_10,0.1
curve_10,0.1
curve_11,0.0
curve_11,0.1
curve_11,0.2
curve_11,0.1
curve_11,0.0
curve_11,0.2
curve_11,0.3
curve_11,0.1
curve_11,0.0
curve_11,0.1
curve_11,0.2
curve_11,0.1
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.3
curve_11,0.2
curve_11,0.1
curve_11,0.0
curve_11,0.1
curve_11,0.0
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.1
curve_11,0.2
curve_11,0.3
curve_11,0.0
curve_11,0.1
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.3
curve_11,0.1
curve_11,0.1
curve_11,0.2
curve_11,0.3
curve_11,0.0
curve_11,0.0
curve_11,0.0
curve_11,0.1
curve_11,0.0
curve_11,0.2
curve_11,0.2
curve_11,0.1
curve_11,0.0
curve_11,0.3
curve_11,0.3
curve_11,0.1
curve_11,0.1
curve_11,0.0
curve_11,0.0
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.2
curve_11,0.0
curve_11,0.0
curve_11,0.1
curve_11,0.0
curve_11,0.0
curve_11,0.2
curve_11,0.1
curve_11,0.1
curve_11,0.1
curve_11,0.1
curve_11,0.0
curve_11,0.0
curve_11,0.1
curve_11,0.1
curve_11,0.0
curve_11,0.0
curve_11,0.3
curve_11,0.2
curve_11,0.0
curve_11,0.0
curve_11,0.1
curve_11,0.0
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.0
curve_11,0.2
curve_11,0.2
curve_11,0.1
curve_11,0.1
curve_11,0.0
curve_11,0.2
curve_11,0.1
curve_11,0.1
curve_11,0.0
curve_11,0.0
curve_11,0.0
curve_11,0.0
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.5
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.5
curve_11,0.4
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.5
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.2
curve_11,0.2
curve_11,0.3
curve_11,0.1
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.1
curve_11,0.2
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.1
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.1
curve_11,0.2
curve_11,0.5
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.2
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.1
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.0
curve_11,0.3
curve_11,0.2
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.5
curve_11,0.4
curve_11,0.2
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.2
curve_11,0.2
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.0
curve_11,0.1
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.5
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.2
curve_11,0.5
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.2
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.0
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.1
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.4
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.1
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.1
curve_11,0.4
curve_11,0.4
curve_11,0.4
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.4
curve_11,0.3
curve_11,0.5
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.3
curve_11,0.3
curve_11,0.2
curve_11,0.4
curve_11,0.1
curve_11,0.3
curve_11,0.5
curve_11,0.3
curve_11,0.2
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.3
curve_11,0.4
curve_11,0.5
curve_11,0.0
curve_11,0.0
curve_12,0.8
curve_12,0.7
curve_12,0.7
curve_12,0.8
curve_12,0.9
curve_12,0.9
curve_12,0.9
curve_12,1.8
curve_12,1.3
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.5
curve_12,0.7
curve_12,0.5
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.8
curve_12,0.7
curve_12,0.7
curve_12,1.3
curve_12,1.1
curve_12,1.1
curve_12,1.3
curve_12,1.0
curve_12,0.8
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.8
curve_12,0.5
curve_12,0.5
curve_12,0.5
curve_12,0.6
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.7
curve_12,0.6
curve_12,0.5
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,0.6
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,1.1
curve_12,1.5
curve_12,1.0
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,1.0
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.6
curve_12,0.6
curve_12,0.5
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,1.0
curve_12,2.0
curve_12,2.0
curve_12,1.3
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,0.8
curve_12,1.0
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.6
curve_12,0.7
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,1.0
curve_12,0.8
curve_12,0.9
curve_12,1.3
curve_12,1.6
curve_12,1.5
curve_12,1.3
curve_12,0.9
curve_12,1.1
curve_12,0.6
curve_12,1.0
curve_12,0.8
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,0.8
curve_12,0.5
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,1.1
curve_12,1.0
curve_12,1.1
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,1.3
curve_12,1.7
curve_12,1.8
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,0.8
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,0.9
curve_12,0.8
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.5
curve_12,0.8
curve_12,0.7
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,0.7
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,1.2
curve_12,1.1
curve_12,0.8
curve_12,0.9
curve_12,0.9
curve_12,1.3
curve_12,1.8
curve_12,1.3
curve_12,1.3
curve_12,1.1
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,1.1
curve_12,0.9
curve_12,1.1
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,1.1
curve_12,1.5
curve_12,1.8
curve_12,1.3
curve_12,1.0
curve_12,1.1
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,1.2
curve_12,1.0
curve_12,1.1
curve_12,1.0
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.5
curve_12,0.7
curve_12,0.6
curve_12,0.8
curve_12,0.6
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,0.8
curve_12,1.1
curve_12,1.1
curve_12,1.2
curve_12,1.2
curve_12,0.9
curve_12,0.9
curve_12,0.8
curve_12,1.1
curve_12,1.5
curve_12,1.5
curve_12,1.2
curve_12,1.1
curve_12,1.1
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,1.2
curve_12,1.0
curve_12,1.1
curve_12,1.0
curve_12,0.8
curve_12,1.0
curve_12,1.0
curve_12,0.7
curve_12,0.8
curve_12,0.6
curve_12,0.7
curve_12,0.8
curve_12,0.7
curve_12,0.7
curve_12,0.7
curve_12,0.6
curve_12,0.8
curve_12,0.9
curve_12,0.9
curve_12,1.3
curve_12,1.1
curve_12,1.3
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,1.4
curve_12,1.5
curve_12,1.5
curve_12,1.1
curve_12,1.2
curve_12,1.2
curve_12,0.8
curve_12,0.9
curve_12,1.1
curve_12,1.1
curve_12,1.3
curve_12,1.1
curve_12,1.1
curve_12,1.0
curve_12,0.9
curve_12,0.8
curve_12,0.9
curve_12,0.7
curve_12,0.6
curve_12,0.5
curve_12,0.5
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,0.5
curve_12,0.7
curve_12,0.9
curve_12,1.0
curve_12,1.4
curve_12,1.1
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.9
curve_12,1.7
curve_12,1.8
curve_12,1.3
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,1.1
curve_12,1.0
curve_12,1.2
curve_12,1.2
curve_12,1.2
curve_12,1.1
curve_12,1.1
curve_12,0.9
curve_12,1.0
curve_12,0.8
curve_12,0.9
curve_12,0.6
curve_12,0.5
curve_12,0.7
curve_12,0.8
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.6
curve_12,0.8
curve_12,1.0
curve_12,1.2
curve_12,1.1
curve_12,1.1
curve_12,0.9
curve_12,0.8
curve_12,0.8
curve_12,1.2
curve_12,1.6
curve_12,1.8
curve_12,1.3
curve_12,1.0
curve_12,1.2
curve_12,1.3
curve_12,0.9
curve_12,1.3
curve_12,1.1
curve_12,1.2
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.7
curve_12,0.9
curve_12,0.6
curve_12,0.8
curve_12,0.6
curve_12,0.6
curve_12,1.0
curve_12,1.0
curve_12,1.1
curve_12,1.2
curve_12,1.1
curve_12,0.9
curve_12,0.8
curve_12,1.0
curve_12,1.3
curve_12,1.7
curve_12,1.7
curve_12,1.1
curve_12,1.1
curve_12,1.1
curve_12,1.3
curve_12,1.1
curve_12,1.2
curve_12,1.1
curve_12,1.1
curve_12,0.9
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,0.6
curve_12,0.5
curve_12,0.9
curve_12,0.6
curve_12,0.8
curve_12,0.5
curve_12,0.4
curve_12,0.8
curve_12,0.9
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,1.0
curve_12,1.0
curve_12,0.8
curve_12,0.8
curve_12,1.3
curve_12,1.8
curve_12,1.6
curve_12,1.2
curve_12,1.1
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,1.1
curve_12,1.1
curve_12,1.3
curve_12,1.0
curve_12,0.9
curve_12,0.9
curve_12,1.0
curve_12,1.0
curve_12,0.6
curve_12,0.9
curve_12,0.6
curve_12,0.6
curve_12,0.5
curve_12,0.6
curve_12,0.8
curve_12,0.6
curve_12,0.7
curve_12,0.8
curve_12,0.9
curve_12,1.1
curve_12,1.1
curve_12,1.3
curve_12,1.0
curve_12,0.8
curve_12,1.0
curve_12,0.9
curve_12,1.4
curve_12,1.6
curve_12,1.1
curve_12,1.1
curve_12,1.2
curve_12,1.0
curve_12,1.1
curve_12,1.3
curve_12,1.2
curve_12,1.0
curve_12,1.1
curve_12,1.1
curve_12,0.8
curve_12,1.0
curve_12,0.8
curve_12,0.7
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.7
curve_12,0.6
curve_12,0.5
curve_12,0.8
curve_12,0.7
curve_12,0.6
curve_12,0.8
curve_12,1.0
curve_12,1.1
curve_12,1.0
curve_12,1.0
curve_12,0.9
curve_12,1.0
curve_12,1.1
curve_12,0.4
curve_12,0.1
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.4
curve_13,0.6
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.6
curve_13,0.4
curve_13,0.6
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.6
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.3
curve_13,0.5
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.5
curve_13,0.6
curve_13,0.4
curve_13,0.5
curve_13,0.6
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.6
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.4
curve_13,0.6
curve_13,0.5
curve_13,0.3
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.6
curve_13,0.7
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.6
curve_13,0.5
curve_13,0.6
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.5
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.3
curve_13,0.5
curve_13,0.8
curve_13,0.8
curve_13,0.9
curve_13,0.8
curve_13,1.3
curve_13,1.3
curve_13,1.2
curve_13,0.9
curve_13,1.0
